,date,tend,MAdif,trade
2017-12-19T21:56:00.000Z,2017-12-19 21:56:00+00:00,long,-7.400940685510449,btc
,date,tend,MAdif,trade
2017-12-20T01:56:00.000Z,2017-12-20 01:56:00+00:00,long,-2.265529855584747,btc
,date,tend,MAdif,trade
2017-12-20T05:56:00.000Z,2017-12-20 05:56:00+00:00,long,-1.1432517654513141,btc
,date,tend,MAdif,trade
2017-12-20T11:56:00.000Z,2017-12-20 11:56:00+00:00,short,1.363219561870721,btc
,date,tend,MAdif,trade
2017-12-20T17:56:00.000Z,2017-12-20 17:56:00+00:00,short,1.393434066800292,btc
,date,tend,MAdif,trade
2017-12-21T21:56:00.000Z,2017-12-21 21:56:00+00:00,short,1.0463226632861589,btc
,date,tend,MAdif,trade
2017-12-22T01:56:00.000Z,2017-12-22 01:56:00+00:00,short,4.153884999317192,btc
,date,tend,MAdif,trade
2017-12-22T05:56:00.000Z,2017-12-22 05:56:00+00:00,short,4.257733920444096,btc
,date,tend,MAdif,trade
2017-12-22T09:56:00.000Z,2017-12-22 09:56:00+00:00,short,6.811657714007935,btc
,date,tend,MAdif,trade
2017-12-22T15:56:00.000Z,2017-12-22 15:56:00+00:00,short,8.36770600835619,btc
,date,tend,MAdif,trade
2017-12-22T19:56:00.000Z,2017-12-22 19:56:00+00:00,short,9.646089812900904,btc
,date,tend,MAdif,trade
2017-12-22T23:56:00.000Z,2017-12-22 23:56:00+00:00,short,7.608827605165991,btc
,date,tend,MAdif,trade
2017-12-23T05:56:00.000Z,2017-12-23 05:56:00+00:00,short,5.239370483331129,btc
,date,tend,MAdif,trade
2017-12-23T09:56:00.000Z,2017-12-23 09:56:00+00:00,short,1.8420780654348712,btc
,date,tend,MAdif,trade
2017-12-23T13:56:00.000Z,2017-12-23 13:56:00+00:00,long,-1.1626345917156167,btc
,date,tend,MAdif,trade
2017-12-23T23:56:00.000Z,2017-12-23 23:56:00+00:00,long,-2.555814883006846,btc
,date,tend,MAdif,trade
2017-12-24T03:56:00.000Z,2017-12-24 03:56:00+00:00,long,-2.455980871511443,btc
,date,tend,MAdif,trade
2017-12-21T07:56:00.000Z,2017-12-21 07:56:00+00:00,long,-3.8195572131670907,btc
,date,tend,MAdif,trade
2017-12-24T21:56:00.000Z,2017-12-24 21:56:00+00:00,long,-1.9872230947533875,btc
,date,tend,MAdif,trade
2017-12-25T05:56:00.000Z,2017-12-25 05:56:00+00:00,long,-1.2210841898913527,btc
,date,tend,MAdif,trade
2017-12-25T13:56:00.000Z,2017-12-25 13:56:00+00:00,long,-2.3458101026501144,btc
,date,tend,MAdif,trade
2017-12-25T17:56:00.000Z,2017-12-25 17:56:00+00:00,long,-3.6745041713165394,btc
,date,tend,MAdif,trade
2017-12-26T09:56:00.000Z,2017-12-26 09:56:00+00:00,long,-1.933490700877405,btc
,date,tend,MAdif,trade
2017-12-26T17:56:00.000Z,2017-12-26 17:56:00+00:00,long,-2.471395227114037,btc
,date,tend,MAdif,trade
2017-12-27T01:56:00.000Z,2017-12-27 01:56:00+00:00,long,-2.183647211380979,btc
,date,tend,MAdif,trade
2017-12-27T03:56:00.000Z,2017-12-27 03:56:00+00:00,long,-1.6961639726319033,btc
,date,tend,MAdif,trade
2017-12-27T07:56:00.000Z,2017-12-27 07:56:00+00:00,long,-3.1833602720931164,btc
,date,tend,MAdif,trade
2017-12-27T09:56:00.000Z,2017-12-27 09:56:00+00:00,long,-2.258024578331441,btc
,date,tend,MAdif,trade
2017-12-27T13:56:00.000Z,2017-12-27 13:56:00+00:00,long,-1.4930074667409698,btc
,date,tend,MAdif,trade
2017-12-13T01:56:00.000Z,2017-12-13 01:56:00+00:00,short,1.1994414805832188,btc
,date,tend,MAdif,trade
2017-12-13T11:56:00.000Z,2017-12-13 11:56:00+00:00,short,3.3471041778702637,btc
,date,tend,MAdif,trade
2017-12-13T15:56:00.000Z,2017-12-13 15:56:00+00:00,short,4.695954517872036,btc
,date,tend,MAdif,trade
2017-12-28T07:56:00.000Z,2017-12-28 07:56:00+00:00,short,5.67472245048426,btc
,date,tend,MAdif,trade
2017-12-14T01:56:00.000Z,2017-12-14 01:56:00+00:00,short,6.1072510830779025,btc
,date,tend,MAdif,trade
2017-12-14T05:56:00.000Z,2017-12-14 05:56:00+00:00,short,2.5199284584853654,btc
,date,tend,MAdif,trade
2017-12-28T23:56:00.000Z,2017-12-28 23:56:00+00:00,long,-1.5565333434338635,btc
,date,tend,MAdif,trade
2017-12-29T05:56:00.000Z,2017-12-29 05:56:00+00:00,long,-2.8346968827467123,btc
,date,tend,MAdif,trade
2017-12-29T09:56:00.000Z,2017-12-29 09:56:00+00:00,long,-3.683179561030636,btc
,date,tend,MAdif,trade
2017-12-29T13:56:00.000Z,2017-12-29 13:56:00+00:00,long,-2.6299268396202446,btc
,date,tend,MAdif,trade
2017-12-29T19:56:00.000Z,2017-12-29 19:56:00+00:00,long,-1.9830022114358359,btc
,date,tend,MAdif,trade
2017-12-30T01:56:00.000Z,2017-12-30 01:56:00+00:00,long,-1.136729960671179,btc
,date,tend,MAdif,trade
2017-12-30T13:56:00.000Z,2017-12-30 13:56:00+00:00,short,1.2271410248390957,btc
,date,tend,MAdif,trade
2017-12-16T09:56:00.000Z,2017-12-16 09:56:00+00:00,short,2.3082306229887273,btc
,date,tend,MAdif,trade
2017-12-30T23:56:00.000Z,2017-12-30 23:56:00+00:00,short,2.8314479138599524,btc
,date,tend,MAdif,trade
2017-12-31T03:56:00.000Z,2017-12-31 03:56:00+00:00,short,2.332154782411089,btc
,date,tend,MAdif,trade
2017-12-17T11:56:00.000Z,2017-12-17 11:56:00+00:00,short,1.1434370357308543,btc
,date,tend,MAdif,trade
2017-12-18T05:56:00.000Z,2017-12-18 05:56:00+00:00,long,-1.1706209076420837,btc
,date,tend,MAdif,trade
2018-01-01T13:56:00.000Z,2018-01-01 13:56:00+00:00,long,-1.6568477428123174,btc
,date,tend,MAdif,trade
2018-01-01T19:56:00.000Z,2018-01-01 19:56:00+00:00,long,-1.8554601274346938,btc
,date,tend,MAdif,trade
2018-01-01T23:56:00.000Z,2018-01-01 23:56:00+00:00,long,-3.0606168077462748,btc
,date,tend,MAdif,trade
2017-12-19T03:56:00.000Z,2017-12-19 03:56:00+00:00,long,-4.957066281526368,btc
,date,tend,MAdif,trade
2018-01-02T11:56:00.000Z,2018-01-02 11:56:00+00:00,long,-6.962459726909587,btc
,date,tend,MAdif,trade
2018-01-02T15:56:00.000Z,2018-01-02 15:56:00+00:00,long,-7.803725525552974,btc
,date,tend,MAdif,trade
2018-01-03T01:56:00.000Z,2018-01-03 01:56:00+00:00,long,-8.295046788073801,btc
,date,tend,MAdif,trade
2017-12-20T03:56:00.000Z,2017-12-20 03:56:00+00:00,long,-5.697703516579455,btc
,date,tend,MAdif,trade
2018-01-03T17:56:00.000Z,2018-01-03 17:56:00+00:00,long,-5.076585235988307,btc
,date,tend,MAdif,trade
2018-01-03T23:56:00.000Z,2018-01-03 23:56:00+00:00,long,-3.841394452994895,btc
,date,tend,MAdif,trade
2018-01-04T07:56:00.000Z,2018-01-04 07:56:00+00:00,long,-2.8526800969580934,btc
,date,tend,MAdif,trade
2018-01-04T13:56:00.000Z,2018-01-04 13:56:00+00:00,long,-3.0491452616118853,btc
,date,tend,MAdif,trade
2018-01-04T21:56:00.000Z,2018-01-04 21:56:00+00:00,long,-5.748736451124259,btc
,date,tend,MAdif,trade
2018-01-05T05:56:00.000Z,2018-01-05 05:56:00+00:00,long,-5.383427617191816,btc
,date,tend,MAdif,trade
2018-01-05T13:56:00.000Z,2018-01-05 13:56:00+00:00,long,-4.977098100263633,btc
,date,tend,MAdif,trade
2018-01-05T15:56:00.000Z,2018-01-05 15:56:00+00:00,long,-4.751368258461763,btc
,date,tend,MAdif,trade
2018-01-05T21:56:00.000Z,2018-01-05 21:56:00+00:00,long,-3.3331672388092537,btc
,date,tend,MAdif,trade
2017-12-23T03:56:00.000Z,2017-12-23 03:56:00+00:00,short,1.6291336449460903,btc
,date,tend,MAdif,trade
2017-12-23T11:56:00.000Z,2017-12-23 11:56:00+00:00,short,5.9202262662919285,btc
,date,tend,MAdif,trade
2017-12-23T15:56:00.000Z,2017-12-23 15:56:00+00:00,short,9.848688805739547,btc
,date,tend,MAdif,trade
2017-12-23T19:56:00.000Z,2017-12-23 19:56:00+00:00,short,13.100093580297688,btc
,date,tend,MAdif,trade
2018-01-06T23:56:00.000Z,2018-01-06 23:56:00+00:00,short,12.46179534596038,btc
,date,tend,MAdif,trade
